GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	SLIMMED FROM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	G2TRP0	mim2	GO:0065003	GO:0070096	mitochondrial outer membrane translocase complex assembly	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0061024	GO:0070096	mitochondrial outer membrane translocase complex assembly	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0007005	GO:0070096	mitochondrial outer membrane translocase complex assembly	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0061024	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0007005	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0006886	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0061024	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0007005	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP0	mim2	GO:0006886	GO:0045040	protein insertion into mitochondrial outer membrane	284812	mim2,tam7,SPBC409.23	P
UniProtKB	G2TRP2	new15	GO:0140053	GO:0032543	mitochondrial translation	284812	new15,SPBC8D2.23	P
UniProtKB	G2TRP3	ymr31	GO:0042254	GO:0042254	ribosome biogenesis	284812	ymr31,SPBC21B10.14	P
UniProtKB	G2TRP3	ymr31	GO:0006091	GO:0006099	tricarboxylic acid cycle	284812	ymr31,SPBC21B10.14	P
UniProtKB	G2TRP5	cox7	GO:0006091	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	284812	cox7,SPBC2F12.17	P
UniProtKB	G2TRP5	cox7	GO:0055085	GO:0004129	cytochrome-c oxidase activity	284812	cox7,SPBC2F12.17	F
UniProtKB	G2TRP5	cox7	GO:0006091	GO:0004129	cytochrome-c oxidase activity	284812	cox7,SPBC2F12.17	F
UniProtKB	G2TRP5	cox7	GO:0055085	GO:1902600	proton transmembrane transport	284812	cox7,SPBC2F12.17	P
UniProtKB	G2TRP5	cox7	GO:0006091	GO:0006119	oxidative phosphorylation	284812	cox7,SPBC2F12.17	P
UniProtKB	G2TRP6	new16	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	new16,SPBC24C6.13	P
UniProtKB	G2TRP6	new16	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	new16,SPBC24C6.13	P
UniProtKB	G2TRP6	new16	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	new16,SPBC24C6.13	P
UniProtKB	G2TRP6	new16	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	new16,SPBC24C6.13	P
UniProtKB	G2TRP7	tom5	GO:0007005	GO:0006626	protein targeting to mitochondrion	284812	tom5,SPBC19G7.19	P
UniProtKB	G2TRP7	tom5	GO:0006886	GO:0006626	protein targeting to mitochondrion	284812	tom5,SPBC19G7.19	P
UniProtKB	G2TRP7	tom5	GO:0055085	GO:0008320	protein transmembrane transporter activity	284812	tom5,SPBC19G7.19	F
UniProtKB	G2TRP7	tom5	GO:0055085	GO:0030150	protein import into mitochondrial matrix	284812	tom5,SPBC19G7.19	P
UniProtKB	G2TRP7	tom5	GO:0007005	GO:0030150	protein import into mitochondrial matrix	284812	tom5,SPBC19G7.19	P
UniProtKB	G2TRP7	tom5	GO:0006886	GO:0030150	protein import into mitochondrial matrix	284812	tom5,SPBC19G7.19	P
UniProtKB	G2TRP8	new18	GO:0065003	GO:0034551	mitochondrial respiratory chain complex III assembly	284812	new18,SPBC30D10.21	P
UniProtKB	G2TRP8	new18	GO:0007005	GO:0034551	mitochondrial respiratory chain complex III assembly	284812	new18,SPBC30D10.21	P
UniProtKB	G2TRP8	new18	GO:0065003	GO:0034551	mitochondrial respiratory chain complex III assembly	284812	new18,SPBC30D10.21	P
UniProtKB	G2TRP8	new18	GO:0007005	GO:0034551	mitochondrial respiratory chain complex III assembly	284812	new18,SPBC30D10.21	P
UniProtKB	G2TRP9	cox20	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRP9	cox20	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRP9	cox20	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRP9	cox20	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRP9	cox20	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRP9	cox20	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cox20,SPBC25H2.18	P
UniProtKB	G2TRQ8	tam9	GO:0140053	GO:0032543	mitochondrial translation	284812	tam9,SPBC1711.18	P
UniProtKB	G2TRR1	gem7	GO:0065003	GO:0000387	spliceosomal snRNP assembly	284812	gem7,new17,SPBC32F12.16	P
UniProtKB	G2TRR1	gem7	GO:0016071	GO:0000387	spliceosomal snRNP assembly	284812	gem7,new17,SPBC32F12.16	P
UniProtKB	G2TRR1	gem7	GO:0016071	GO:0006397	mRNA processing	284812	gem7,new17,SPBC32F12.16	P
UniProtKB	G2TRR1	gem7	GO:0065003	GO:0000387	spliceosomal snRNP assembly	284812	gem7,new17,SPBC32F12.16	P
UniProtKB	G2TRR1	gem7	GO:0016071	GO:0000387	spliceosomal snRNP assembly	284812	gem7,new17,SPBC32F12.16	P
UniProtKB	G2TRR4	new19	GO:0051604	GO:0006465	signal peptide processing	284812	new19,SPBC887.22	P
UniProtKB	G2TRR4	new19	GO:0006886	GO:0045047	protein targeting to ER	284812	new19,SPBC887.22	P
UniProtKB	G2TRR4	new19	GO:0051604	GO:0006465	signal peptide processing	284812	new19,SPBC887.22	P
UniProtKB	G2TRR4	new19	GO:0051604	GO:0006465	signal peptide processing	284812	new19,SPBC887.22	P
UniProtKB	G2TRR4	new19	GO:0006886	GO:0045047	protein targeting to ER	284812	new19,SPBC887.22	P
UniProtKB	G2TRS2	new20	GO:0016192	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	284812	new20,SPBC839.19	P
UniProtKB	G2TRS3	ksh1	GO:0016192	GO:0016192	vesicle-mediated transport	284812	ksh1,new21,SPBC530.16	P
UniProtKB	G2TRT0	SPBC3E7.04c	GO:0023052	GO:0007186	G protein-coupled receptor signaling pathway	284812	SPBC3E7.04c	P
UniProtKB	G2TRT0	SPBC3E7.04c	GO:0023052	GO:0007186	G protein-coupled receptor signaling pathway	284812	SPBC3E7.04c	P
UniProtKB	G2TRT1	SPBC1348.12	GO:0006355	GO:0006355	regulation of transcription, DNA-templated	284812	SPBC1348.12	P
UniProtKB	G2TRT1	SPBC1348.12	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC1348.12	F
UniProtKB	G2TRT1	SPBC1348.12	GO:0006355	GO:0003700	DNA-binding transcription factor activity	284812	SPBC1348.12	F
UniProtKB	G2TRT1	SPBC1348.12	GO:0006355	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	284812	SPBC1348.12	F
UniProtKB	G2TRT1	SPBC1348.12	GO:0006355	GO:0045944	positive regulation of transcription by RNA polymerase II	284812	SPBC1348.12	P
UniProtKB	G2TRT5	SPCC663.18	GO:0016192	GO:0016192	vesicle-mediated transport	284812	SPCC663.18	P
UniProtKB	G2TRU0	ost5	GO:0006486	GO:0006487	protein N-linked glycosylation	284812	ost5,SPCC18.19c	P
UniProtKB	G2TRU0	ost5	GO:0006486	GO:0006486	protein glycosylation	284812	ost5,SPCC18.19c	P
UniProtKB	G2TRU5	cmc2	GO:0065003	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0007005	GO:0033617	mitochondrial cytochrome c oxidase assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0032200	GO:0031509	subtelomeric heterochromatin assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0006325	GO:0031509	subtelomeric heterochromatin assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0065003	GO:0031508	pericentric heterochromatin assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0006325	GO:0031508	pericentric heterochromatin assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0006325	GO:0031048	heterochromatin assembly by small RNA	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU5	cmc2	GO:0006325	GO:0030466	silent mating-type cassette heterochromatin assembly	284812	cmc2,new24,SPCC4B3.20	P
UniProtKB	G2TRU7	wtf15	GO:0022414	GO:0110134	meiotic drive	284812	wtf15,SPCC663.17	P
UniProtKB	G2TRU7	wtf15	GO:0022414	GO:0110134	meiotic drive	284812	wtf15,SPCC663.17	P
UniProtKB	O00084	ure1	GO:0071941	GO:0043419	urea catabolic process	284812	ure1,SPAC1952.11c	P
UniProtKB	O00084	ure1	GO:0071941	GO:0043419	urea catabolic process	284812	ure1,SPAC1952.11c	P
UniProtKB	O00084	ure1	GO:0071941	GO:0043419	urea catabolic process	284812	ure1,SPAC1952.11c	P
UniProtKB	O00084	ure1	GO:0071941	GO:0043419	urea catabolic process	284812	ure1,SPAC1952.11c	P
UniProtKB	O00087	dld1	GO:0006520	GO:0019464	glycine decarboxylation via glycine cleavage system	284812	dld1,SPAC1002.09c	P
UniProtKB	O00087	dld1	GO:0006091	GO:0006091	generation of precursor metabolites and energy	284812	dld1,SPAC1002.09c	P
UniProtKB	O00087	dld1	GO:1901135	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	284812	dld1,SPAC1002.09c	P
UniProtKB	O00087	dld1	GO:0055086	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	284812	dld1,SPAC1002.09c	P
UniProtKB	O00087	dld1	GO:0006790	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	284812	dld1,SPAC1002.09c	P
UniProtKB	O00091	zwf1	GO:0005975	GO:0006006	glucose metabolic process	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:1901135	GO:0009051	pentose-phosphate shunt, oxidative branch	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0006091	GO:0009051	pentose-phosphate shunt, oxidative branch	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0005975	GO:0006006	glucose metabolic process	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0005975	GO:0006006	glucose metabolic process	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0005975	GO:0005975	carbohydrate metabolic process	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:1901135	GO:0009051	pentose-phosphate shunt, oxidative branch	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0006091	GO:0009051	pentose-phosphate shunt, oxidative branch	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:1901135	GO:0006098	pentose-phosphate shunt	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00091	zwf1	GO:0006091	GO:0006098	pentose-phosphate shunt	284812	zwf1,SPAC3A12.18,SPAC9.01	P
UniProtKB	O00102	ubc7	GO:0036211	GO:0000209	protein polyubiquitination	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0030163	GO:0030433	ubiquitin-dependent ERAD pathway	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc7,ubcp3,SPBP16F5.04	F
UniProtKB	O00102	ubc7	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc7,ubcp3,SPBP16F5.04	F
UniProtKB	O00102	ubc7	GO:0030163	GO:0030433	ubiquitin-dependent ERAD pathway	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0030163	GO:0010620	negative regulation of transcription by transcription factor catabolism	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0006355	GO:0010620	negative regulation of transcription by transcription factor catabolism	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc7,ubcp3,SPBP16F5.04	F
UniProtKB	O00102	ubc7	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc7,ubcp3,SPBP16F5.04	F
UniProtKB	O00102	ubc7	GO:0036211	GO:0070647	protein modification by small protein conjugation or removal	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00102	ubc7	GO:0036211	GO:0016567	protein ubiquitination	284812	ubc7,ubcp3,SPBP16F5.04	P
UniProtKB	O00103	ubc11	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc11,ubcp4,SPCC1259.15c	F
UniProtKB	O00103	ubc11	GO:0030163	GO:0031145	anaphase-promoting complex-dependent catabolic process	284812	ubc11,ubcp4,SPCC1259.15c	P
UniProtKB	O00103	ubc11	GO:0036211	GO:0000209	protein polyubiquitination	284812	ubc11,ubcp4,SPCC1259.15c	P
UniProtKB	O00103	ubc11	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc11,ubcp4,SPCC1259.15c	F
UniProtKB	O00103	ubc11	GO:0030163	GO:0006511	ubiquitin-dependent protein catabolic process	284812	ubc11,ubcp4,SPCC1259.15c	P
UniProtKB	O00103	ubc11	GO:0036211	GO:0061630	ubiquitin protein ligase activity	284812	ubc11,ubcp4,SPCC1259.15c	F
UniProtKB	O00103	ubc11	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc11,ubcp4,SPCC1259.15c	F
UniProtKB	O00103	ubc11	GO:0036211	GO:0061631	ubiquitin conjugating enzyme activity	284812	ubc11,ubcp4,SPCC1259.15c	F
UniProtKB	O00103	ubc11	GO:0036211	GO:0070647	protein modification by small protein conjugation or removal	284812	ubc11,ubcp4,SPCC1259.15c	P
UniProtKB	O00103	ubc11	GO:0036211	GO:0016567	protein ubiquitination	284812	ubc11,ubcp4,SPCC1259.15c	P
UniProtKB	O13282	taf5	GO:0006351	GO:0006367	transcription initiation from RNA polymerase II promoter	284812	taf5,taf72,SPCC5E4.03c	P
UniProtKB	O13282	taf5	GO:0006351	GO:0016251	RNA polymerase II general transcription initiation factor activity	284812	taf5,taf72,SPCC5E4.03c	F
UniProtKB	O13282	taf5	GO:0006351	GO:0016251	RNA polymerase II general transcription initiation factor activity	284812	taf5,taf72,SPCC5E4.03c	F
UniProtKB	O13282	taf5	GO:0006351	GO:0006367	transcription initiation from RNA polymerase II promoter	284812	taf5,taf72,SPCC5E4.03c	P
UniProtKB	O13282	taf5	GO:0006355	GO:0003713	transcription coactivator activity	284812	taf5,taf72,SPCC5E4.03c	F
UniProtKB	O13282	taf5	GO:0006355	GO:0045893	positive regulation of transcription, DNA-templated	284812	taf5,taf72,SPCC5E4.03c	P
UniProtKB	O13286	srw1	GO:0030163	GO:0031145	anaphase-promoting complex-dependent catabolic process	284812	srw1,ste9,SPAC144.13c	P
UniProtKB	O13286	srw1	GO:0023052	GO:0031568	mitotic G1 cell size control checkpoint signaling	284812	srw1,ste9,SPAC144.13c	P
UniProtKB	O13286	srw1	GO:0000278	GO:0031568	mitotic G1 cell size control checkpoint signaling	284812	srw1,ste9,SPAC144.13c	P
UniProtKB	O13286	srw1	GO:0023052	GO:0031568	mitotic G1 cell size control checkpoint signaling	284812	srw1,ste9,SPAC144.13c	P
UniProtKB	O13286	srw1	GO:0000278	GO:0031568	mitotic G1 cell size control checkpoint signaling	284812	srw1,ste9,SPAC144.13c	P
UniProtKB	O13290	dhc1	GO:0000278	GO:0000278	mitotic cell cycle	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007010	GO:0031122	cytoplasmic microtubule organization	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007018	GO:0007018	microtubule-based movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007010	GO:0051293	establishment of spindle localization	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007018	GO:0072382	minus-end-directed vesicle transport along microtubule	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007018	GO:0007018	microtubule-based movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0022414	GO:0000742	karyogamy involved in conjugation with cellular fusion	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0140013	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007018	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0140013	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007018	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0140013	GO:0007129	homologous chromosome pairing at meiosis	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007059	GO:0007129	homologous chromosome pairing at meiosis	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0140014	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007059	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0140014	GO:1990758	mitotic sister chromatid biorientation	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13290	dhc1	GO:0007059	GO:1990758	mitotic sister chromatid biorientation	284812	dhc1,SPAC1093.06c,SPAC30C2.01c	P
UniProtKB	O13298	phd1	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0016575	histone deacetylation	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0006325	GO:0006325	chromatin organization	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0034739	histone deacetylase activity (H4-K16 specific)	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0016575	histone deacetylation	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13298	phd1	GO:0036211	GO:0016575	histone deacetylation	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0004407	histone deacetylase activity	284812	phd1,hda1,SPAC3G9.07c	F
UniProtKB	O13298	phd1	GO:0036211	GO:0070933	histone H4 deacetylation	284812	phd1,hda1,SPAC3G9.07c	P
UniProtKB	O13310	orb6	GO:0036211	GO:0018105	peptidyl-serine phosphorylation	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0023052	GO:0035556	intracellular signal transduction	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0036211	GO:0006468	protein phosphorylation	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0036211	GO:0004672	protein kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0007010	GO:0000226	microtubule cytoskeleton organization	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0007163	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0007010	GO:0030950	establishment or maintenance of actin cytoskeleton polarity	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0007010	GO:0030866	cortical actin cytoskeleton organization	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0023052	GO:0062200	RAM/MOR signaling pathway	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0071554	GO:0071940	fungal-type cell wall assembly	284812	orb6,SPAC821.12	P
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004712	protein serine/threonine/tyrosine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0004712	protein serine/threonine/tyrosine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13310	orb6	GO:0036211	GO:0106310	protein serine kinase activity	284812	orb6,SPAC821.12	F
UniProtKB	O13326	met17	GO:0006790	GO:0019346	transsulfuration	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0019346	transsulfuration	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0006520	cellular amino acid metabolic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006790	GO:0009086	methionine biosynthetic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0009086	methionine biosynthetic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0008652	cellular amino acid biosynthetic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006790	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006520	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006790	GO:0006555	methionine metabolic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0006555	methionine metabolic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006790	GO:0006535	cysteine biosynthetic process from serine	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0006535	cysteine biosynthetic process from serine	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006790	GO:0004124	cysteine synthase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006520	GO:0004124	cysteine synthase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006790	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006520	GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	284812	met17,cys2,SPBC428.11	F
UniProtKB	O13326	met17	GO:0006790	GO:0071269	L-homocysteine biosynthetic process	284812	met17,cys2,SPBC428.11	P
UniProtKB	O13326	met17	GO:0006520	GO:0071269	L-homocysteine biosynthetic process	284812	met17,cys2,SPBC428.11	P
